FIPS,Cancer_Incidence,Population_Size,Population_Density,Poverty,White,Black,Hispanic,Native_American,Asian,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Prim_Care_Phys_Rate,Dentist_Rate,Unemployed,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Salm_Rpt,Shig_Rpt,Toxic_Chem,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind
39007,464.4,103221,147,12,95,3.3,2.6,0.2,0.3,-1111.1,-1111.1,17.8,-1111.1,35.4,7,13169,37.8,32,3647,7110,5036,1,39,34,12719912,1,2,1,1
19095,464.4,16055,27,6.1,99.2,0.2,1.1,0.1,0.3,31.9,76.6,28.7,25.1,21.3,8.2,685,37.4,24.9,418,911,576,11,22,31,2440,1,1,1,1
19113,464.4,198903,277,7.8,93.7,3,1.5,0.2,1.6,19.9,81.9,21.5,23.5,20.7,6.2,12750,76.4,53.3,5300,11134,7179,28,91,99,2606179,1,1,1,1
13085,464.3,19731,93,9.2,97.8,0.7,2.7,0.2,0.5,-1111.1,-1111.1,20.9,-1111.1,-1111.1,8.2,1999,55.7,10.1,409,1204,974,1,20,54,-2222,1,1,1,1
55089,464.3,86072,371,3.6,96.4,1.3,1.6,0.2,1.4,14.3,69.9,17.1,27.1,16.5,3.5,3090,129,67.4,1742,5573,4499,29,72,16,3921874,1,1,1,1
18095,464.3,130412,288,11,90.3,8.1,2,0.2,0.4,28.3,77.8,27.1,30.1,29.4,8.4,14070,64.4,39.9,4177,8885,5530,4,32,3,92360,1,1,1,1
18079,464.2,28427,75,9.8,98,0.9,0.9,0.2,0.3,35.4,88.1,23.8,-1111.1,28.9,10.3,3174,35.2,17.6,945,1863,1196,1,8,0,36422,1,1,1,1
17001,464.2,67040,78,11.2,95.2,3.3,0.9,0.2,0.5,29,77.5,26.3,26.1,21.6,7.8,6113,74.6,47.7,1422,3659,4034,2,30,35,1122112,1,1,1,1
06007,464.2,214185,131,15.8,89.2,1.6,11.6,1.9,4.2,25.8,78.8,23.7,26.7,17,4.3,37097,71,51.4,6489,11379,15957,7,0,0,3078,1,2,1,1
19189,464.2,11351,28,8.3,98.3,0.2,2.3,0.3,0.8,18.2,76.4,25.6,23.8,15.7,7.7,905,35.2,61.7,292,656,421,4,15,2,48051,1,1,1,1
21107,464.1,46705,85,15.3,92.2,6.2,1.2,0.2,0.5,32.7,83.4,30.5,29.7,30.6,8,6523,134.9,36.4,1386,3085,2527,0,33,6,617047,1,1,1,1
41021,464.1,1794,1,8.6,98.5,0.3,2.5,0.9,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,236,0,0,59,138,130,1,0,0,6112825,1,1,1,1
26075,464.1,163629,232,10.9,89.4,7.9,2.5,0.4,0.7,20,76.7,26.5,30.1,24.1,9.3,16732,42.8,40.3,5205,9179,10170,6,42,5,519259,1,1,1,1
26019,464,17644,55,7.8,96.6,0.5,1.7,1.8,0.2,18.2,-1111.1,-1111.1,-1111.1,-1111.1,10.3,1731,45.3,22.7,680,1025,1063,2,27,1,500,1,1,1,1
55107,463.9,15198,17,11,98,0.7,0.8,0.5,0.6,26.4,-1111.1,-1111.1,-1111.1,14.3,16.8,1897,72.4,39.5,501,999,815,6,23,0,2207,1,1,1,1
01057,463.9,18228,29,16.1,87.4,11.8,0.9,0.2,0.3,-1111.1,-1111.1,32.7,-1111.1,21.2,12.7,2358,60.3,16.5,315,1049,862,0,32,1,71686,1,1,1,1
47029,463.9,34929,80,19.4,96.3,2.1,1.2,0.4,0.3,28.2,-1111.1,-1111.1,-1111.1,26.6,12.4,5747,45.8,17.2,1229,2268,1771,2,26,5,28280,1,1,1,1
37035,463.8,151641,379,10.9,87.4,8.3,8,0.3,3.1,26.8,83.1,24.6,30.7,22.4,7.1,18479,81.8,32.3,4792,8813,9888,2,50,17,19095928,1,1,1,1
39059,463.8,41123,79,14,96.5,1.7,0.8,0.3,0.3,-1111.1,-1111.1,19.1,-1111.1,-1111.1,5.7,5611,51.1,36.5,1448,2817,1988,2,29,1,204995,1,1,1,1
54073,463.8,7376,56,12.2,98.4,0.6,0.4,0.5,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.9,766,27.1,67.8,201,551,302,0,8,0,7287516,1,1,1,1
16069,463.8,37931,45,11.8,91.6,0.5,2,5.6,1,21.3,78.2,24.6,28.7,22.9,7.2,4880,87,58,817,2511,1646,2,34,11,1727631,1,1,1,1
47165,463.7,145009,274,9.5,91.3,6.5,2.4,0.3,0.9,28.9,69.1,21.8,24.6,28.4,9.1,13942,62.8,31,3326,9126,7535,6,54,1,4012299,1,2,1,1
06103,463.6,61197,21,14.8,93.8,0.8,18.7,2.1,1.1,-1111.1,-1111.1,18.6,-1111.1,-1111.1,3.5,11402,49,27.8,1698,3165,4207,0,0,0,580,1,2,1,1
13189,463.6,21743,84,17.5,60.9,37.9,1.7,0.4,0.4,-1111.1,-1111.1,24.2,-1111.1,19,12.9,3546,59.8,32.2,752,1274,1089,1,65,157,296688,1,1,1,1
39027,463.6,42570,104,9,95.9,2.4,1.2,0.2,0.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3494,108.1,21.1,1224,2881,2147,2,27,0,27582,1,2,1,1
18075,463.5,21606,56,10.9,98.5,0.3,2.3,0.2,0.6,35.7,78.8,27.3,-1111.1,25.2,12.7,2879,41.7,32.4,632,1410,879,4,22,3,18609,1,1,1,1
17057,463.5,37708,44,11.3,95.2,3.8,1.4,0.3,0.3,32.8,-1111.1,19.4,-1111.1,30.6,9.2,4050,42.4,23.9,1066,2132,2250,1,11,2,335674,1,1,1,1
31025,463.5,25734,46,6.4,97.9,0.5,1.8,0.2,0.5,25.1,84.2,26.6,23.2,24,7.5,1990,19.4,15.5,576,1543,967,12,32,49,167721,1,1,1,1
28149,463.5,49131,84,17.6,52.5,46,1.2,0.2,0.7,34.7,80.4,33.5,34.1,24.3,12.3,8371,75.3,40.7,1772,2781,2192,1,85,25,2806234,1,1,1,1
30043,463.5,11170,7,9.2,96.7,0.2,1.7,1.4,0.4,18.1,80.1,15.3,21.8,21.7,5.4,1246,80.6,17.9,212,819,606,0,3,0,14349963,1,1,1,1
40143,463.4,572059,1003,13.2,77.6,11.3,8,5.4,1.8,27.6,83.7,22.1,26.8,23,6.9,84483,97.9,53.1,12458,34084,24866,19,252,565,1480299,1,2,1,1
39023,463.4,142376,356,11.3,88.5,9,1.5,0.3,0.6,21.1,73,35.5,28.7,24,8.9,14348,58.3,34.4,4512,9773,6973,1,61,7,148567,1,1,1,1
26119,463.3,10445,19,12.3,98.6,0.4,0.7,0.4,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.7,1341,28.7,19.1,496,635,638,0,3,0,7261,1,1,1,1
48081,463.3,3612,4,14.8,96.5,2.2,18.9,0.9,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,645,0,0,68,197,162,0,6,2,-2222,1,1,1,1
31059,463.3,6385,11,9.5,98.9,0.3,2.5,0.7,0.1,32.8,80.8,21.1,-1111.1,10.7,9.5,643,62.6,31.3,107,391,233,1,4,0,-2222,1,1,1,1
39061,463.3,806652,1980,11.5,71.9,24.8,1.4,0.2,1.8,23,73.5,22.5,24.7,22.6,7.6,84700,158.6,63.2,24254,54557,39955,44,256,2027,7738212,1,2,1,1
47163,463.3,152716,370,12.8,96.5,2.1,0.8,0.2,0.5,33.7,65,25,36.4,23.8,11.9,16357,141.4,58.9,3767,10041,7680,4,45,8,6023603,1,2,1,1
18059,463.2,63138,206,5,96.5,1.3,1.2,0.2,0.7,24.3,82.7,20.7,18.8,20.5,6.5,4931,57,31.7,1413,4227,2701,6,18,2,255461,1,1,1,1
50021,463.2,63743,68,10.3,98.3,0.4,0.8,0.2,0.5,21.4,74.2,21.6,24.1,22.8,6.3,5715,89.4,61.2,1322,4069,5769,13,40,4,27005,1,1,1,1
05149,463.2,21391,23,15.6,95.4,1.5,17.1,0.7,1.3,31.6,81,25.5,21,27.9,8.9,4389,51.4,23.4,429,1347,1179,1,34,0,1303353,1,1,1,1
01123,463.2,40717,57,16,72.9,26.3,0.9,0.2,0.2,32.1,79.3,23.2,-1111.1,29.4,5.6,6488,61.4,34.4,754,2338,1906,0,26,16,66626,1,1,1,1
55081,463.2,42644,47,10.2,97,0.7,2.3,1,0.6,21.3,72.2,27,25.6,35.5,7.4,4926,61,28.1,960,2689,2218,10,23,13,133346,1,1,1,1
22095,463.2,46393,212,15.7,50.4,48,4,0.3,0.8,34.9,78.7,24.6,34.2,23.5,10,7960,51.7,25.9,-9999,2347,2577,0,29,19,3895685,1,2,1,1
01055,463.2,103189,193,15.7,83.8,14.6,2.4,0.3,0.5,34.1,81.4,27.1,38.2,31.5,10.2,16180,72.7,42.6,1982,5897,4895,0,35,8,1619985,1,1,1,1
01067,463.1,16610,30,16.3,67.6,31.7,2.1,0.2,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8,2556,18.1,30.1,294,951,789,0,28,10,6200,1,1,1,1
16087,463.1,10098,7,13.8,97.1,0.2,16,0.8,1.3,27.7,75.7,29,28.5,22,8.4,2036,19.8,29.7,258,649,421,5,8,0,-2222,1,1,1,1
01091,463.1,21879,22,20.1,47.1,52.2,1.8,0.1,0.3,-1111.1,-1111.1,-1111.1,-1111.1,15.6,11.3,4074,54.8,13.7,453,1193,1055,1,43,19,550529,1,1,1,1
13231,463,16128,74,10.5,86.5,12.5,1.4,0.2,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1740,12.4,0,420,972,838,0,18,5,-2222,1,1,1,1
18117,463,19770,49,12,98.1,0.7,0.8,0.3,0.4,39.1,87.1,-1111.1,-1111.1,35.1,12.3,2182,65.8,20.2,684,1328,830,1,10,0,118625,1,1,1,1
39135,463,42527,100,7.5,98.4,0.5,0.6,0.2,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.9,3534,23.5,11.8,1269,2944,2077,5,19,0,31692,1,1,1,1
42117,463,41649,37,12,97.9,1,0.7,0.2,0.4,27.8,78.3,28,21.7,27.1,6.3,4732,60,31.2,1224,2385,2280,3,45,2,175090,1,1,1,1
48483,463,4799,5,13.8,94.9,3.3,17.4,0.9,0.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,871,104.2,41.7,111,261,200,0,10,6,-2222,1,1,1,1
22089,462.9,50633,179,12.5,71.9,26.2,3.5,0.3,0.9,28.3,81.7,32.6,26.7,21.2,9.3,7157,41.5,21.7,-9999,2631,2808,3,47,15,17769634,1,2,1,1
45015,462.9,151673,138,11.7,68.2,27.6,3,0.5,2.1,24.4,79.6,27.4,23.7,25.8,10,21119,34.3,17.8,3899,8581,7480,0,86,17,17733285,1,1,1,1
53047,462.9,39782,8,18.7,86,0.4,14.1,11.1,0.7,24,69.1,19.8,22.4,22,7.7,9088,93,50.3,1511,2380,2642,6,21,5,-2222,1,1,1,1
39087,462.8,63112,139,16.5,96.6,2.1,0.6,0.1,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.8,8674,38,20.6,1721,4397,3099,2,21,1,752137,1,1,1,1
30111,462.8,136691,52,12.1,93.6,0.5,3.8,3.5,0.6,21.8,78.9,21.4,25.2,21.1,5.5,17770,102.4,55.6,2577,9800,7063,13,43,9,912242,1,1,1,1
39091,462.8,46580,102,9.3,96.4,1.7,0.8,0.2,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,12.2,4253,42.9,23.6,1297,3165,2269,6,29,3,310211,1,1,1,1
19183,462.8,21457,38,7.7,98.6,0.5,3.8,0.2,0.3,22.4,82.7,25.3,23.4,21.8,4.2,2006,46.6,37.3,502,1207,756,9,37,37,135,1,1,1,1
50007,462.8,149613,278,7.6,95.1,1,1.2,0.2,2.3,14.9,66.3,15.8,20,17.1,4.2,10177,240,68.2,2764,9329,14841,16,42,7,171182,1,1,1,1
39163,462.7,13429,32,15,98.5,0.4,0.6,0.5,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1712,0,0,462,912,656,0,2,0,358266,1,1,1,1
01039,462.7,37003,36,17.5,86.1,12.6,0.9,0.5,0.3,28.8,-1111.1,30.2,-1111.1,27.8,12.1,6094,59.5,24.3,686,2131,1748,0,36,9,5291,1,1,1,1
25005,462.6,546331,983,10.4,93.1,3.6,4.5,0.3,1.8,26.6,76.4,23.2,27.7,24,7,48544,55.1,40.1,16943,32568,49858,24,269,29,2720308,1,2,1,1
19079,462.6,16209,28,7.2,97,0.4,2.1,0.3,1.8,31.8,80.3,26.7,27.5,23.4,11,1251,55.5,49.4,367,929,568,1,22,0,62803,1,1,1,1
39103,462.5,167010,396,5.4,97,1.1,1.1,0.2,0.9,21,74,21.3,20.6,21.4,6.5,11262,63.5,38.9,4269,11395,8231,12,62,9,505157,1,1,1,1
37083,462.4,56023,77,22.1,41.6,53.9,1.1,3.5,0.6,33.8,85.1,34,33.5,20.6,9.3,9257,55.3,14.3,1762,3214,3696,0,25,2,968741,1,1,1,1
25025,462.3,654428,11183,15.9,65.1,24.9,17.2,0.5,7.8,26.4,72.8,17.8,20.6,19.8,5.6,91815,293.7,76.7,17928,40037,65284,23,632,231,346687,1,1,1,1
05139,462.3,44186,43,17.7,65.3,33,1.7,0.2,0.6,30,80.3,27,28.4,25.8,9.1,6517,95.1,33.9,1337,2817,2423,32,41,72,5390398,1,1,1,1
05141,462.2,16529,23,17,97.1,0.5,1.4,0.8,0.3,35.4,76.4,29.6,-1111.1,28.8,8.2,2935,30.2,24.2,397,1112,899,1,41,1,179,1,1,1,1
47035,462.1,51346,75,14.1,98.4,0.4,1.3,0.2,0.3,28.5,71.8,28.7,34.4,24.9,7.5,6427,77.9,23.4,1417,3419,2592,1,9,1,91749,1,1,1,1
01051,462.1,73937,119,12.5,77.3,20.7,1.7,0.4,0.5,27.7,85,24.8,23,22.6,5.5,8320,33.8,16.2,1091,4170,3646,3,70,15,74339,1,1,1,1
19109,462,16142,17,9.1,99.1,0.2,1,0.2,0.4,27.8,75.2,22.5,23.1,18.9,4.3,1410,31,55.8,392,936,578,3,29,0,83822,1,1,1,1
19019,462,21019,37,8.8,98.6,0.3,0.7,0.2,0.4,32.1,81.5,29.7,24.1,22.3,4.6,1987,28.5,28.5,566,1162,770,8,20,5,60242,1,1,1,1
48391,462,7639,10,15.9,91.8,6.7,44.7,0.7,0.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1571,26.2,26.2,195,411,325,0,22,0,-2222,1,1,1,1
19193,461.9,102605,118,11.2,91.6,2.3,10.9,1.9,2.5,26.1,82.9,23,23.9,28.6,4.6,13112,67.2,43.9,2887,5560,3731,6,39,43,6608454,1,1,1,1
17169,461.9,7073,16,9.5,98.9,0.8,0.8,0,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,643,56.6,28.3,208,397,408,0,6,0,-2222,1,1,1,1
17127,461.9,15348,64,13.2,92.8,6.1,1.1,0.1,0.2,-1111.1,-1111.1,13,-1111.1,-1111.1,6.1,1838,32.6,32.6,392,848,888,2,49,3,815022,1,1,1,1
39011,461.9,47242,118,6.7,98.1,0.3,0.8,0.2,0.5,-1111.1,85.8,-1111.1,-1111.1,-1111.1,8.2,3038,52.9,29.6,1180,3212,2312,6,28,1,971592,1,1,1,1
42089,461.9,163234,268,8.7,85.4,10.6,10.1,0.3,2,23.7,72.3,25.9,27.3,23.9,7.3,16679,50.2,27,4167,9037,8760,0,29,4,78601,1,1,1,1
55139,461.8,159482,364,7.5,95.5,1.3,2.5,0.5,1.9,19.4,83.4,23.3,24.2,19.7,8.7,10463,97.8,48.9,4051,10469,8888,26,136,13,1673992,1,1,1,1
01085,461.8,13076,18,23.3,27.9,71.7,0.8,0.1,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.6,2951,15.3,7.6,361,703,634,0,11,2,269742,1,1,1,1
21219,461.8,11944,32,16.5,90.7,8.6,1.9,0.2,0.2,45,85.7,29.2,-1111.1,30.4,5.3,2030,16.7,33.5,369,758,635,0,9,2,3774,1,1,1,1
30095,461.7,8493,5,9.4,97.7,0.2,2,1,0.3,31.7,79.1,18.8,23.1,22.1,5.5,1150,35.3,11.8,143,623,418,2,3,1,1071957,1,1,1,1
39093,461.6,296307,602,9.8,88.3,8.6,7,0.3,0.9,27.2,78.6,25.8,26.7,26.7,6.8,32938,55.7,39.5,8778,20159,14741,34,103,17,4048718,1,1,1,1
53013,461.6,4129,5,11.9,97.6,0.4,6.2,1,0.6,-1111.1,-1111.1,-1111.1,-1111.1,10.8,3,671,48.4,24.2,127,261,271,1,4,0,-2222,1,1,1,1
19127,461.6,39418,69,10.6,96.4,1.2,12.6,0.5,1,28.7,81.5,27.9,25.4,25.9,6.9,4532,55.8,48.2,1072,2221,1401,11,23,16,141346,1,1,1,1
19119,461.6,11750,20,7.3,99.1,0.3,0.5,0.1,0.2,21.7,79.8,17.6,25.1,18.5,4.8,887,17,25.5,206,651,424,8,31,6,4,1,1,1,1
51800,461.5,78994,197,11.4,55.3,42,1.9,0.3,1.3,25.8,80.4,26.1,27,17.7,6.9,8171,108.9,25.3,1352,4324,3744,0,47,39,8410,1,1,1,1
31169,461.5,5436,9,10.3,99.4,0,1.2,0.3,0.1,24.4,79.6,27.1,-1111.1,19.7,8.8,650,55.2,18.4,92,341,189,0,8,1,11670,1,1,1,1
44001,461.4,52743,2137,7,96.5,1.1,1.5,0.2,1.5,20.1,69.6,17.2,29.7,17.7,6,2285,174.4,37.9,1182,4078,4074,8,36,5,81501,1,1,1,1
17203,461.3,37448,71,6,98.3,0.5,1,0.1,0.5,12.8,-1111.1,27.8,20.1,-1111.1,7.9,2279,32,18.7,742,2029,2319,2,11,6,1202,1,1,1,1
34035,461.3,319900,1050,4.7,78.3,8.8,11,0.2,11.7,19.3,73.7,17.1,24.2,15.2,4.7,26858,136.3,77.5,5782,16210,14762,5,93,36,68379,1,1,1,1
40015,461.3,30229,24,18.8,68.6,3.3,7.4,24.2,0.3,31.9,86.8,28.5,41,26.7,10.5,6622,19.8,16.5,688,1795,1383,1,37,43,-2222,1,1,1,1
29015,461.2,18854,27,14.6,98.4,0.1,1.1,0.5,0.1,32.4,-1111.1,24.6,-1111.1,19.4,17.8,2788,10.6,15.9,488,1330,866,5,19,4,-2222,1,1,1,1
21001,461.2,17573,43,20,95.8,3,0.7,0.2,0.4,38.8,77.4,27.3,38.5,32,8.5,3576,62.6,28.5,490,1160,1009,1,22,4,0,1,1,1,1
12101,461.1,429065,576,11.9,93.5,3.4,8.3,0.4,1.6,24.9,76.3,23.1,34.8,23.6,8.1,49412,50.8,18.6,7154,23811,22075,4,346,66,846564,1,1,1,1
37139,461.1,38270,169,16.6,57.9,39.5,1.8,0.4,1.2,29.6,-1111.1,32.7,-1111.1,24.2,8.5,4844,94.1,31.4,800,2197,2675,0,18,8,0,1,1,1,1
54085,461.1,10540,23,16.1,99,0.2,0.5,0.3,0.1,28.6,81.4,24.3,-1111.1,33.4,7.1,1451,9.5,19,266,790,437,0,4,0,-2222,1,1,1,1
13221,461.1,13609,31,12.4,80.3,18.8,2.7,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,21.2,14,1695,22,14.7,327,823,676,2,19,10,-2222,1,1,1,1
40099,461.1,12880,31,14.5,81.8,2.2,4.1,12.1,0.5,31.2,78.8,19.2,30.7,34.2,11.1,2345,46.6,31.1,261,805,568,2,9,12,-2222,1,1,1,1
39081,461,70599,172,13.6,92.8,5.8,0.7,0.2,0.4,28.8,81.2,-1111.1,-1111.1,-1111.1,14.3,7472,58.1,43.9,2391,5064,3477,8,57,5,37912313,1,1,1,1
24003,461,510878,1228,6.2,80.5,14.7,3.5,0.3,2.9,20.1,71.5,23.3,28.2,22.4,7.5,55250,90.6,56,9717,26907,26855,8,234,141,11936817,1,2,1,1
40093,460.9,7364,8,11.2,97.8,0.1,5.3,1.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,4.9,6.9,1272,27.2,54.3,119,470,325,1,17,3,1910839,1,1,1,1
18043,460.9,71997,486,9.2,93.1,4.9,1.5,0.2,0.7,24.1,76.8,21.9,26.4,25.7,6.3,6749,86.1,45.8,1964,4835,3058,12,37,13,3320482,1,1,1,1
17075,460.9,30677,27,9.9,97.7,1,4.8,0.3,0.5,37.6,-1111.1,25,-1111.1,27.1,8.1,3408,45.6,26.1,767,1686,1823,1,27,4,187267,1,1,1,1
13173,460.8,7553,40,18.7,72.9,25.2,2.3,0.7,0.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1337,39.7,0,157,447,391,0,41,16,-2222,1,1,1,1
42001,460.8,99749,192,7.5,96.6,1.7,4.8,0.2,0.7,22.7,73.4,26.5,24.3,21.8,9.1,8923,46.1,24.1,1924,5641,5288,1,109,11,158812,1,1,1,1
06109,460.7,59380,27,11.5,91.8,3.1,10,1.8,1.1,23.3,-1111.1,21.3,-1111.1,21.3,5.7,8213,82.5,58.9,1604,3364,4181,6,0,0,-2222,1,1,1,1
38017,460.7,131019,74,8.7,95.2,1.3,1.5,1.2,1.2,18.9,80.2,20.9,20.2,21.3,4.9,9220,147.3,48.8,2206,7536,4949,5,35,15,59543,1,1,1,1
51760,460.7,193777,3226,20.2,40.8,56.2,3.6,0.2,1.6,26,69.6,24.8,26.6,26,8.2,32762,133.1,78.4,5195,10895,9573,3,143,276,1115895,1,1,1,1
47051,460.5,41003,74,12.5,92.9,5.5,1.9,0.2,0.6,35.8,78.4,24.6,37.1,36.3,5.1,4793,68.3,19.5,1091,2651,2237,5,27,7,76169,1,1,1,1
55087,460.5,171006,267,5.6,94.2,0.8,2.4,1.6,2.5,14.6,80.6,23.5,21.6,19.2,5.4,10835,79.5,66.1,4317,10813,8960,39,106,11,1836975,1,1,1,1
49045,460.5,51311,7,7.7,94.4,1.6,9.2,1.5,1.1,22.4,81.9,25.2,26.5,16.9,7.6,5555,31.2,17.5,1037,3538,1892,2,17,4,30900151,1,1,1,1
12057,460.5,1132152,1077,13,78.7,16.3,20.9,0.5,3,25.5,77.1,21.9,22.8,24.1,8,159922,88.5,35.9,20646,58935,59662,17,734,630,2597715,1,1,1,1
30083,460.4,9096,4,13.1,97.5,0.2,2.8,1.8,0.2,27.2,76.4,21.6,29.1,18.9,7.9,1474,66,33,174,662,474,0,4,0,364759,1,1,1,1
30105,460.4,7143,1,14.6,88.2,0.2,0.9,9.9,0.3,29.1,72.3,21.9,25.1,21.2,7.1,1351,28,42,148,522,355,1,7,0,-2222,1,1,1,1
54047,460.3,24273,45,32.4,88.7,10.6,0.5,0.1,0.1,39,80.6,31,44.9,31.5,15.5,5552,61.8,8.2,558,1822,1008,1,5,1,6,1,1,1,1
26087,460.3,93361,143,7.4,97.3,1.1,3.6,0.4,0.5,25.1,77.7,24.6,18.3,28.8,7.2,9032,22.5,27.8,3469,5230,5906,3,26,7,190687,1,1,1,1
22007,460.3,23196,68,17.9,67.5,31.7,1.5,0.3,0.3,39.4,81.4,26.6,-1111.1,26.4,13.4,3640,25.9,12.9,996,1227,1267,3,30,9,241637,1,1,1,1
47061,460.2,14608,41,20.2,99,0.3,1,0.2,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.5,2694,27.4,20.5,444,924,741,0,16,0,-2222,1,1,1,1
26145,460.1,208356,258,13.4,77.8,19.3,6.9,0.5,1,25.7,81.3,31.8,30.2,21.9,9.5,29913,97.4,56.2,7696,11524,13118,0,38,13,461046,1,1,1,1
37069,460,54429,111,12.8,70.7,27.9,6.6,0.5,0.4,30.7,83.7,27.7,-1111.1,26.4,8.5,6740,14.7,12.9,1215,3162,3635,0,40,6,207228,1,1,1,1
45041,459.9,131097,164,16.3,57.7,40.5,1.3,0.3,1,30,80.4,27.4,29.8,26.5,9.7,20012,109.1,46.5,5660,7583,6313,0,68,29,5078705,1,1,1,1
19103,459.8,117067,191,10.7,90.5,3.3,2.9,0.3,4.4,13.2,77.4,16.1,15.9,17.5,3.9,9483,307.5,158,2471,6846,5924,12,40,16,201622,1,1,1,1
36093,459.8,149078,723,11.6,86,8.6,3.8,0.3,3.4,23.2,67.9,25.2,30.8,21.4,9,12492,112.7,75.8,3158,8406,8577,5,51,5,323458,1,1,1,1
47171,459.8,17572,94,12.8,98.7,0.6,2.7,0.3,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1882,56.9,11.4,515,1177,883,1,17,0,98274,1,1,1,1
13121,459.8,915623,1732,16.2,51.6,42.9,7.2,0.2,4.2,21,74,21.3,22.5,16.8,5,122672,151.3,62.7,26339,54648,45880,6,379,577,1389400,1,2,1,1
29183,459.8,329940,589,4.9,93.5,3.5,2,0.2,1.5,19.5,75.7,20.9,23.2,21,5.7,21933,40,26.4,7435,21113,15897,16,126,69,4366291,1,2,1,1
29027,459.7,42541,51,9.8,92.9,4.9,1.1,0.5,0.8,29.7,82,26.8,17.5,30.7,7.2,4059,40,16.5,1069,2804,2162,3,18,0,34058,1,1,1,1
51085,459.7,97426,206,5.3,88.1,9.7,1.2,0.3,1.1,18,72.8,21.7,23.1,25.1,5.8,6720,68.8,43.1,1446,5444,4605,4,99,65,854984,1,2,1,1
29047,459.7,202078,510,6.6,91.9,4,4.3,0.5,1.9,22.3,78.9,24.2,21.7,25.1,4.9,17359,58.4,51.5,5039,13108,9395,5,38,13,1500552,1,2,1,1
19075,459.6,12329,25,5.2,99.3,0.1,0.7,0,0.3,-1111.1,82.4,22.3,22.9,15,7.8,711,24.3,24.3,278,717,452,4,15,1,0,1,1,1,1
19149,459.6,24958,29,6.4,98.5,0.3,1.9,0.2,0.4,21.6,85.4,20.3,21.1,21.2,7.5,1605,48.1,40.1,542,1401,922,12,50,15,100,1,1,1,1
28137,459.6,26548,66,15,68.8,30.5,1.3,0.2,0.2,29.4,89.5,27.6,27.6,37.1,8.6,3524,33.9,18.8,830,1522,1284,1,45,8,69056,1,1,1,1
18071,459.6,42237,83,8.8,97.9,0.7,4.3,0.2,0.8,28.9,83,25.1,27.1,31.4,7.4,4493,61.6,30.8,1079,2822,1753,3,13,0,169131,1,1,1,1
47119,459.5,76292,124,11.6,84.8,13.3,4.2,0.4,0.6,30.7,68,25.8,23.8,26.7,8,8490,77.3,36.7,2133,4782,3947,2,80,6,1924352,1,1,1,1
29053,459.5,17294,31,11.2,89.6,8.9,1.4,0.4,0.4,29.1,-1111.1,25.8,-1111.1,24.5,14.4,1578,52,34.7,420,1163,931,6,29,20,69369,1,1,1,1
39155,459.5,219296,356,11,90.3,8.2,0.9,0.2,0.4,25.8,79.1,30.1,32.4,25,7.8,24661,52.4,46.1,7200,15331,10567,1,71,1,2753871,1,2,1,1
40095,459.4,14461,39,15,85.3,1.9,10.9,9,0.3,38.2,83.7,33.6,-1111.1,34.4,5.4,2715,20.7,27.7,277,903,639,1,10,13,104240,1,1,1,1
51193,459.3,17227,75,13.8,68.4,30.2,3.6,0.4,0.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.5,2695,11.6,11.6,354,1006,797,0,10,7,6327,1,1,1,1
34003,459.2,902561,3854,6.1,79.2,5.9,13.1,0.2,13.6,23,71.8,16.2,26.4,16.6,5.6,85582,154.8,106.7,17216,47363,42982,26,330,47,360047,1,1,1,1
29101,459.2,50784,61,11.5,91.7,4.1,2.7,0.7,1.9,24.6,82.6,23.8,24.8,24.5,7,6250,49.2,29.5,1175,3288,2930,5,39,0,6916613,1,1,1,1
