FIPS,Cancer_Incidence,Population_Size,Population_Density,Poverty,White,Black,Hispanic,Native_American,Asian,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Prim_Care_Phys_Rate,Dentist_Rate,Unemployed,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Salm_Rpt,Shig_Rpt,Toxic_Chem,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,a_ccl4,a_cl_ln,a_cn_ln,a_diesel_ln,a_eox_ln,a_pb_ln,a_pm10_mean_ln,a_pm25_mean,a_so2_mean_ln,a_no2_mean_ln,a_co_mean_ln,a_o3_mean_ln,a_teca_ln,w_112tca_ln,a_dbcp_ln,a_tdi_ln,a_2clacephen_ln,a_2np_ln,a_pnp_ln,a_ch3cn_ln,a_acetophenone_ln,a_acrolein_ln,a_acrylic_acid_ln,a_c3h3n_ln,a_sb_ln,a_benzidine_ln,a_benzyl_cl_ln,a_be_ln,a_biphenyl_ln,a_dehp_ln,a_bromoform_ln,a_cd_ln,a_cs2_ln,a_cs_ln,a_c6h5cl_ln,a_chloroform_ln,a_chloroprene_ln,a_cr_ln,a_cresol_ln,a_cumene_ln,a_dbp_ln,a_dmf_ln,a_me2_phthalate_ln,a_me2so4_ln,a_ech_ln,a_etacrylate_ln,a_etcl_ln,a_edb_ln,a_edc_ln,a_egly_ln,a_edcl2_ln,a_glycol_ethers_ln,a_hcb_ln,a_hcbd_ln,a_hccpd_ln,a_hexane_ln,a_n2h2_ln,a_hcl_ln,a_isophorone_ln,a_mn_ln,a_hg_ln,a_meoh_ln,a_mibk_ln,a_mma_ln,a_mecl_ln,a_mehydrazine_ln,a_mtbe_ln,a_nitrobenzene_ln,a_dma_ln,a_otoluidine_ln,a_pahpom_ln,a_pcp_ln,a_ph3_ln,a_p_ln,a_pcbs_ln,a_procl2_ln,a_proo_ln,a_quinoline_ln,a_se_ln,a_cl4c2_ln,a_toluene_ln,a_c2hcl3_ln,a_etn_ln,a_vyac_ln,a_vycl_ln,a_11dce_ln
21183,120.7,23676,40,16.2,98.3,0.9,1.3,0.1,0.2,35.7,82.5,26.4,31.6,40.8,8.5,3238,29.6,29.6,778,1562,1310,0,18,9,3207725,1,1,1,1,0.4972498,-7.085963,-4.732078,-1.375933,-5.897511,-6.854707,13.20885,12.3417,5.411906,6.85955,6.064301,9.157712,-5.892838,-0.6911492,-13.6103,-9.734556,-14.04605,-18.48177,-12.34352,-11.49348,-12.4793,-4.421446,-12.99146,-5.215267,-12.17418,-18.48789,-9.759565,-10.52576,-11.39018,-0.2165363,-12.3284,-9.938979,-8.831576,-6.69833,-9.750885,-2.605223,-14.17402,-9.212048,-6.529338,-8.446429,-12.64351,-8.760984,-14.2427,-12.11366,-15.54767,-8.804803,-8.0081,-7.533304,-5.331503,-5.093214,-10.94915,-5.204439,-15.38025,-17.65176,-17.87488,-2.551765,-15.84256,-1.975087,-10.3526,-6.384075,-7.165507,-3.18722,-4.864367,-8.534228,0.2224377,-11.59952,-3.226845,-15.47602,-11.71368,-17.7652,-4.63355,-14.49987,-10.28107,-17.22593,-8.441789,-6.829524,-9.474645,-11.73699,-8.676769,-3.364379,-1.458293,-2.062078,-9.138365,-6.943329,-9.278526,-6.544173
21041,120.7,10454,80,13.3,96.3,1.9,3.9,0.3,0.6,-1111.1,89.2,-1111.1,-1111.1,-1111.1,5.2,1470,38.3,28.7,328,678,572,1,9,1,14482071,1,1,1,1,0.4967189,-6.495692,-4.581447,-0.4818389,-6.007421,-6.675254,10.73554,10.72173,5.338136,6.589189,5.835922,8.430655,-5.596366,-1.200645,-13.6103,-9.976422,-14.34419,-17.55476,-12.02386,-9.437265,-12.37651,-4.113635,-15.55027,-5.186809,-5.139126,-18.48789,-10.10378,-10.15309,-3.272479,-0.2167289,-12.62654,-9.7392,-8.604661,-12.08974,-5.59536,-2.609317,-13.95157,-6.21384,-6.414062,-8.050403,-9.558578,-8.278811,-9.59324,-12.40672,-13.0905,-16.41891,-7.713483,-7.293074,-5.441719,-1.16651,-10.05148,-5.071234,-15.25253,-17.40908,-17.63207,2.6731,-13.18005,-1.47005,-10.45983,-5.903408,-7.015643,-0.333024,-2.366515,-7.670842,0.3074298,-11.57285,-2.903866,-15.2324,-11.46334,-17.36223,-5.386158,-14.41492,-13.40461,-30.44861,-8.427794,-6.42904,-9.371207,-9.944677,-9.136933,-3.339115,-0.6057301,-1.83099,-7.489866,-11.07162,-4.982747,-10.85986
21129,120.1,7709,37,26.5,95.3,4,0.5,0.3,0.1,43.6,84.6,31,-1111.1,38.7,14.6,1538,38.9,25.9,218,526,443,0,4,1,-2222,1,1,1,1,0.4966992,-12.33752,-4.815869,-1.596587,-6.262363,-7.637543,12.74065,12.69408,5.331853,6.464243,6.388201,8.541667,-5.947811,-0.6911492,-13.54233,-10.39052,-18.58272,-18.86858,-13.7311,-11.48128,-12.12957,-4.266871,-11.25902,-5.535673,-14.80053,-18.48789,-14.10035,-10.85023,-11.92365,-0.2167519,-16.993,-10.19163,-9.057726,-14.27986,-11.09141,-2.662663,-14.53522,-9.669489,-7.066735,-9.439683,-13.54005,-8.885931,-14.65547,-16.24678,-13.38145,-16.84558,-8.172177,-7.428507,-6.179573,-6.010055,-13.01292,-6.893269,-15.35999,-17.92294,-18.14614,-3.636272,-11.56107,-4.681445,-10.89384,-7.523536,-7.193573,-3.730695,-5.832475,-10.79122,0.2222113,-18.10608,-3.869376,-15.75472,-12.03358,-18.18689,-5.648573,-14.49818,-17.54523,-30.44861,-8.439217,-6.995767,-9.606868,-10.27638,-12.14217,-3.37613,-1.509929,-2.583005,-12.14537,-11.90944,-11.02664,-11.56901
21051,119.9,24146,51,30.3,94.3,5,1.4,0.2,0.1,45.8,83.2,30.8,-1111.1,37,11.6,5021,33.1,24.8,657,1588,1371,0,9,0,-2222,1,1,1,1,0.4967364,-14.06748,-4.230616,-1.596121,-6.13518,-7.589271,15.32401,12.67793,5.387215,6.534385,6.479566,8.559335,-5.514244,-1.465338,-13.50539,-8.070967,-31.70556,-18.01472,-12.65725,-10.89952,-13.2929,-4.023024,-15.17261,-5.562671,-11.70382,-18.48789,-14.65596,-10.86839,-11.19206,-0.2167072,-27.31621,-10.18081,-8.381196,-13.4758,-10.3031,-2.647165,-13.4746,-9.61899,-6.771679,-8.862808,-12.83509,-8.239333,-14.07791,-16.49051,-14.49667,-15.77944,-7.570826,-7.530817,-5.469175,-4.639229,-11.63194,-6.292559,-14.77559,-17.07812,-17.30183,-3.292615,-12.28275,-3.612054,-10.12327,-7.504686,-7.192155,-2.825867,-4.10505,-10.56131,0.2234895,-14.21896,-3.074221,-14.9014,-11.12898,-16.99359,-5.193975,-13.94878,-16.98897,-30.44861,-8.346327,-6.300601,-9.052712,-10.85911,-11.41297,-3.348258,-1.15714,-2.66991,-12.29718,-11.12145,-9.853078,-10.70175
21121,119.7,32069,83,26.3,97.8,1.1,0.7,0.2,0.2,41.2,88.2,26.4,37.3,31.3,7.6,6641,21.8,12.5,814,2059,1794,0,12,2,127360,1,1,1,1,0.4967471,-12.77821,-3.995504,-1.349082,-6.081507,-7.595849,16.96053,12.69563,5.420216,6.624078,6.539388,8.58709,-5.162836,-0.6911492,-13.49664,-9.775645,-18.57928,-17.91438,-12.18084,-10.78451,-12.87857,-3.916596,-14.57771,-5.46656,-10.36708,-18.48789,-13.76004,-10.80725,-10.82494,-0.2166888,-16.8616,-10.13937,-8.203151,-11.10676,-9.88961,-2.631995,-13.24751,-9.416613,-6.686414,-8.459484,-12.46388,-7.905168,-13.79634,-15.8193,-15.16373,-15.45873,-7.232189,-7.577238,-5.258638,-2.854662,-9.068244,-5.538413,-14.57235,-16.97639,-17.19972,-2.825108,-12.98143,-2.986529,-13.93534,-7.363879,-7.190049,-1.835407,-4.065828,-10.71707,0.2243018,-12.08018,-2.71701,-14.80065,-11.03886,-17.1143,-4.95408,-13.74694,-13.96128,-15.65859,-8.302765,-6.076245,-8.841218,-11.2913,-10.97891,-2.334718,-0.3143337,-2.626044,-11.01862,-10.38102,-8.202795,-10.29885
21237,119.2,7070,32,27.6,99.5,0.3,0.7,0,0.1,50,84.1,23,-1111.1,33,8.7,1470,14.1,0,246,454,394,0,7,2,-2222,1,1,1,1,0.4966968,-18.91644,-4.901905,-1.645936,-6.285615,-7.639069,12.54719,12.49855,5.016567,6.47798,6.460759,8.545842,-5.946575,-1.465338,-13.5396,-11.34196,-31.70556,-18.94667,-13.41603,-11.77025,-12.8469,-4.279357,-20.0554,-5.547721,-14.50274,-18.48789,-15.5711,-10.85877,-11.95055,-0.216751,-27.31621,-10.18784,-8.266506,-14.40415,-11.17416,-2.647264,-14.60123,-9.671318,-7.159553,-9.707664,-13.61911,-9.100418,-14.83843,-17.41315,-16.19246,-17.15236,-8.322113,-7.379689,-6.192006,-6.358177,-13.1217,-5.66516,-15.43674,-18.00109,-18.22418,-3.945772,-11.11548,-4.863526,-12.73649,-7.52454,-7.193915,-3.938298,-6.227653,-12.43348,0.2221353,-27.10555,-3.922614,-15.83323,-12.11343,-18.34808,-5.712898,-14.59334,-10.92754,-10.89804,-8.448932,-6.913496,-9.701567,-9.923301,-12.13202,-3.463031,-1.640966,-2.646011,-13.10801,-12.07291,-11.55901,-11.64774
17153,117.1,6794,34,19.8,67.6,30.9,1.5,0,1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1210,0,0,245,359,415,2,5,0,43,1,1,1,1,0.4988952,-4.582033,-5.350576,-0.9012104,-5.674565,-4.865952,10.42433,10.77974,4.31667,6.320516,6.028598,8.38918,-5.918447,-0.6911492,-13.6103,-10.86527,-14.7966,-16.35139,-13.53675,-11.5729,-12.7435,-4.462665,-16.09912,-5.837961,-12.76319,-18.48789,-10.45271,-10.54947,-11.66004,-0.2161173,-13.07785,-9.990006,-8.789051,-8.686764,-6.496671,-2.51406,-14.82428,-9.388596,-7.588562,-9.474996,-11.86295,-9.251091,-12.01999,-12.86657,-16.09575,-16.91831,-8.284389,-7.732227,-5.496007,-4.54376,-8.764463,-4.951764,-13.30539,-19.08068,-19.3039,-1.283357,-15.14142,-2.571065,-8.71761,-4.649453,-7.173399,-1.888656,-4.921118,-10.95761,0.237119,-12.14016,-4.763436,-16.93579,-12.00738,-19.18993,-5.585566,-16.17441,-10.84703,-12.51397,-8.515144,-7.647326,-9.992455,-11.73326,-10.07368,-3.425579,-1.172221,-2.747889,-10.17777,-6.438763,-8.229505,-11.05112
21169,116.7,10197,35,19.4,97.5,1.9,0.7,0.2,0.1,36.4,84.1,25,-1111.1,-1111.1,8.5,1876,29.4,19.6,257,671,550,0,17,1,53727,1,1,1,1,0.4966993,-14.87545,-4.826695,-1.518669,-6.105315,-7.5615,10.17822,11.94415,6.779359,6.427172,6.457685,8.998788,-5.958899,-6.907755,-13.60813,-7.421335,-31.70556,-18.828,-12.40224,-11.72269,-13.11223,-4.504016,-16.42825,-5.121952,-14.67725,-18.48789,-15.46812,-10.83734,-11.51507,-0.216718,-27.31621,-10.1633,-9.189485,-14.6871,-11.06352,-2.656402,-14.3755,-7.806933,-3.961788,-6.60992,-12.88272,-9.119187,-14.65983,-17.29527,-16.07424,-16.74327,-8.235194,-7.546128,-5.924396,-4.85973,-12.63042,-4.406154,-15.4015,-17.88321,-18.10611,-3.67447,-15.83526,-4.335928,-9.769807,-7.405663,-7.19298,-3.166371,-5.645528,-12.43244,0.2570793,-12.16337,-3.724051,-15.71441,-11.99354,-18.34084,-5.641477,-14.52547,-14.76683,-14.55033,-8.445984,-7.51404,-9.659413,-11.67974,-11.6369,-3.39652,-1.465719,-2.21179,-9.065244,-10.62864,-11.21617,-11.52019
29143,116.4,18566,27,18.7,84.4,14.7,0.8,0.1,0.2,-1111.1,-1111.1,23,-1111.1,29.5,12.7,3129,10.8,16.2,615,1217,852,1,38,28,1983674,1,1,1,1,0.4967541,-6.998191,-4.637687,-0.859466,-5.904454,-7.529058,7.161682,10.95902,4.689715,6.436436,6.395351,8.166886,-5.090621,-6.907755,-13.6103,-10.26076,-14.71658,-18.43983,-12.67979,-11.3308,-12.62974,-4.394128,-17.16686,-5.820246,-13.77914,-18.48457,-10.50647,-10.64403,-12.0483,-0.2161365,-12.96924,-10.02172,-8.490879,-9.85535,-10.02523,-2.64805,-14.02582,-8.280903,-7.953409,-8.603693,-12.42782,-8.335281,-13.53465,-14.35983,-15.6952,-16.44158,-7.721159,-7.785802,-4.99198,-4.648953,-8.822541,-5.943081,-15.3082,-17.50555,-17.73497,-2.582514,-15.46263,-2.858724,-11.02621,-7.110406,-7.186806,-2.592355,-1.518231,-11.02035,0.222825,-13.43173,-3.98716,-15.3316,-11.54304,-15.62738,-3.597621,-14.49992,-10.64653,-30.44861,-8.437096,-6.129722,-10.08303,-11.15515,-9.39594,-3.437811,-0.0540881,-3.115285,-9.989906,-9.778058,-8.396172,-10.53283
21161,116.2,17140,71,15.9,91.6,7,1.1,0.1,0.5,37.5,79.4,21.1,31.6,30.1,7.6,2345,81.7,58.3,562,1136,923,1,16,8,6171962,1,1,1,1,0.4967565,-18.51264,-4.030919,-0.6056715,-6.145782,-7.200783,9.978578,11.24012,5.453459,6.34899,6.592288,8.530098,-4.948999,-0.8051967,-13.60456,-8.793768,-14.23899,-16.9485,-11.07564,-10.08572,-11.62276,-4.123761,-19.61391,-5.268933,-12.56699,-18.48789,-10.02684,-10.04337,-8.105314,-0.2167654,-12.52133,-9.680146,-6.704429,-11.6906,-9.90085,-2.464542,-13.29034,-6.780111,-7.163368,-8.244856,-6.185588,-7.449065,-13.46717,-12.29535,-15.07129,-15.96686,-7.06558,-7.15793,-5.117761,-4.581173,-9.992688,-5.397018,-14.88929,-16.89115,-17.11428,-2.664161,-10.70181,-1.922087,-10.25929,-7.09238,-7.147997,-2.776075,-4.002491,-10.37171,0.2247334,-11.47069,-2.786803,-14.70312,-10.72839,-16.38939,-5.006343,-14.04989,-12.24048,-22.23902,-8.370941,-5.799345,-8.799717,-9.070237,-8.759117,-2.970064,-0.6898,-2.367114,-10.39281,-10.7345,-8.349125,-10.26509
21203,115.8,16712,53,19.5,99.2,0.2,0.6,0.1,0.1,41.6,76.9,31.9,24.6,29.2,11.8,2698,53.9,12,544,1108,919,0,7,0,-2222,1,1,1,1,0.4967348,-7.698067,-4.220818,-1.117077,-6.135179,-7.460429,15.0116,12.57568,5.450163,6.516768,6.297063,8.529793,-5.948183,-0.6911492,-13.56666,-9.043944,-16.31526,-18.06262,-12.11943,-10.95961,-11.41031,-3.874096,-9.604,-5.399939,-10.20642,-18.48789,-12.04358,-10.64273,-10.04867,-0.2167604,-14.63926,-10.11685,-8.420176,-14.18703,-10.34578,-2.613205,-13.69772,-9.384324,-6.636823,-8.414652,-12.45774,-8.245708,-13.9095,-14.27876,-12.38103,-15.72164,-7.508518,-7.496991,-5.719625,-4.413513,-12.49912,-4.662715,-14.81431,-17.11811,-17.34125,-2.804677,-12.3433,-3.17116,-9.279317,-7.452073,-7.185339,-2.699716,-4.8021,-9.277448,0.2233212,-13.87512,-2.657104,-14.94874,-11.21821,-17.3486,-5.154068,-13.94354,-11.05181,-30.44861,-8.35533,-6.731862,-9.003238,-11.05871,-10.3556,-2.997443,-0.6768224,-2.405507,-8.837058,-8.056629,-10.1941,-10.76781
47025,115.5,31033,71,18.3,97.7,0.9,0.7,0.3,0.5,-1111.1,88.4,-1111.1,-1111.1,25,6.5,4867,45.1,16.1,727,2006,1622,5,15,0,74083,1,1,1,1,0.4967363,-13.90106,-4.053836,-1.423879,-5.958173,-7.564748,18.27505,13.23091,5.794785,6.88902,6.720266,8.6833,-4.938104,-0.6911492,-13.44313,-8.787169,-17.23355,-17.91324,-11.99324,-10.81918,-12.67227,-4.260427,-14.52526,-5.511006,-15.36599,-18.24536,-12.91867,-10.79789,-9.803319,-0.2166118,-15.60321,-10.12911,-2.742035,-14.17765,-10.2056,-2.605546,-13.51497,-9.505176,-7.034277,-8.125351,-12.39563,-7.911878,-12.61378,-15.08997,-15.16451,-12.82131,-7.390383,-7.640588,-5.106208,-4.719339,-12.3582,-6.072785,-14.43163,-16.97945,-17.1999,-2.845356,-14.42791,-3.330302,-12.82597,-7.46304,-7.190432,-2.758969,-3.964363,-8.758248,0.2233641,-13.57245,-3.652667,-14.79969,-11.00818,-16.77672,-5.15475,-13.78876,-14.37091,-30.44861,-8.30962,-5.903241,-9.488234,-11.61145,-11.18385,-3.045152,-0.3789363,-2.827701,-12.12735,-10.92442,-10.33131,-10.61889
28161,114.8,13417,29,19,60.2,39.2,1,0.2,0.2,36.1,82.6,24.5,-1111.1,25.5,10,2234,14.9,29.8,494,788,598,0,35,7,15281,1,1,1,1,0.4967111,-8.552056,-4.670816,-1.73455,-6.704779,-7.346226,6.687646,11.29648,4.628729,5.475834,5.678368,8.476565,-5.949941,-6.907755,-13.04986,-10.42344,-31.70556,-18.44119,-13.12602,-11.36631,-13.83792,-4.099811,-23.92318,-5.347433,-13.16376,-14.66143,-15.11016,-10.89224,-7.615662,-0.2167846,-27.31621,-9.869867,-7.526645,-14.75605,-10.63952,-2.649369,-14.09584,-9.180216,-7.453061,-6.558728,-11.83032,-8.681602,-13.38302,-16.92236,-15.69374,-16.67316,-8.067081,-7.97999,-5.580035,-4.199137,-14.03832,-4.709462,-15.12533,-17.51014,-17.73338,-2.743446,-15.26618,-4.810403,-14.92458,-6.918834,-7.175701,-2.556829,-2.225588,-11.03592,0.2345836,-27.10555,-3.222015,-15.32773,-11.52834,-17.3628,-5.669271,-14.13927,-10.69331,-30.44861,-8.422585,-6.856417,-9.832856,-9.387688,-11.17403,-3.420907,-0.9903194,-3.607291,-8.954876,-10.76933,-10.10365,-11.15747
29123,114.7,12151,24,15,99,0.2,0.9,0.1,0.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6,1698,32.9,16.5,374,817,572,0,10,1,-2222,1,1,1,1,0.4967151,-11.30752,-4.785289,-1.608225,-5.712744,-4.818582,6.066633,9.982374,4.312982,6.472582,5.912913,8.468459,-5.650261,-0.6911492,-13.60968,-11.36432,-31.70556,-18.24491,-12.93735,-11.16003,-13.68008,-4.906964,-19.4239,-6.529865,-8.039584,-18.48789,-14.90376,-10.78873,-10.90265,-0.2159034,-27.31621,-9.369544,-8.629969,-15.25526,-10.65204,-2.647293,-13.87039,-9.55875,-8.233238,-8.743015,-12.53916,-8.374735,-13.6131,-16.73025,-15.47522,-16.4474,-7.940157,-7.837975,-5.272673,-4.809638,-14.22736,-5.3874,-15.47867,-17.31854,-17.54172,-3.561968,-14.00979,-3.598667,-11.32975,-7.525213,-7.194291,-3.467798,-3.425114,-10.94015,0.2218176,-12.74617,-4.863425,-15.13156,-11.30483,-16.93977,-5.038341,-14.61025,-11.00067,-18.7561,-8.452824,-6.628166,-10.02064,-12.25807,-12.50202,-3.490868,-1.493038,-3.006714,-11.82137,-10.98164,-12.76678,-10.96204
29035,113.9,5910,12,19.4,96.9,0.1,1.2,1.5,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1235,0,16.9,187,391,276,0,11,0,1162516,1,1,1,1,0.4966768,-13.2717,-5.920962,-1.900614,-5.944492,-7.003431,5.543298,10.27929,3.81274,5.797133,5.804611,7.580344,-5.972309,-6.907755,-13.59451,-11.82137,-31.70556,-19.9253,-14.01119,-12.70131,-13.47198,-5.230399,-15.35893,-6.769369,-13.21478,-18.48789,-16.45741,-10.9507,-11.87032,-0.2160839,-27.31621,-10.10779,-9.854702,-13.22177,-12.14179,-2.673706,-14.74556,-9.649169,-8.872199,-10.29605,-13.9775,-10.19632,-15.1054,-18.39281,-17.17164,-16.68197,-9.427233,-7.915992,-5.908542,-5.270409,-13.79743,-8.151783,-16.41093,-18.98069,-19.20397,-4.340898,-15.57853,-5.256473,-14.4349,-7.526472,-7.195193,-0.2760226,-5.055102,-12.98582,0.2205336,-11.69671,-5.662758,-16.81184,-13.08603,-19.2972,-5.853618,-15.55962,-10.79085,-12.30235,-8.521461,-7.681492,-11.35031,-11.84969,-14.2274,-3.495164,-2.06069,-3.391664,-13.31358,-12.55541,-12.31642,-12.61613
54045,112.2,36237,80,21,96.7,2.5,0.6,0.1,0.4,34.3,82.9,38.7,41.7,31.9,12.5,6190,63.5,19.3,645,2722,1483,1,20,0,-2222,1,1,1,1,0.4967593,-9.438845,-4.094942,-1.475685,-5.821963,-7.576179,12.76442,12.81142,6.010114,6.589731,6.894853,8.912748,-4.918251,-0.6911492,-13.38931,-9.716562,-17.88259,-15.80176,-11.46156,-10.67045,-12.08803,-4.363553,-12.89392,-5.711258,-14.26582,-16.68257,-12.89143,-10.68271,-9.708715,-0.2166464,-16.19155,-10.10158,-8.234973,-13.40459,-5.483228,-2.629205,-13.46183,-9.528791,-6.792697,-8.323358,-11.83175,-9.002465,-13.24146,-13.68979,-15.1144,-15.05798,-10.50368,-7.313159,-5.091325,-4.303696,-11.46929,-5.855677,-14.70469,-16.93221,-17.15542,-2.789631,-12.65202,-4.415675,-9.762862,-7.490816,-7.191011,-2.921581,-2.79371,-9.605803,0.2238947,-13.97568,-2.853059,-14.74768,-10.93384,-15.9985,-5.083194,-13.89782,-13.73392,-11.69742,-8.333581,-5.693515,-8.638152,-9.021248,-11.01749,-3.120718,-0.3670039,-3.203891,-9.539285,-10.24631,-9.995321,-10.54515
21171,112.1,11660,35,20.2,96.5,2.8,2.3,0.1,0.2,44.6,87.2,25.4,18.4,-1111.1,9.6,2158,60,42.9,335,775,636,0,20,1,29602,1,1,1,1,0.4967013,-13.86698,-4.724042,-1.505957,-6.142493,-7.570886,9.735705,11.95072,6.656289,6.490636,6.605867,9.134392,-5.961075,-0.6911492,-13.60746,-8.005569,-31.70556,-18.72107,-12.37436,-11.6306,-13.08179,-4.592268,-16.92592,-5.017025,-14.82998,-18.48789,-15.37523,-10.85237,-11.43046,-0.2167018,-27.31621,-10.16985,-9.088327,-14.96304,-10.94676,-2.65322,-14.32462,-7.994869,-6.438869,-8.896791,-12.6538,-8.882435,-10.70699,-17.19209,-15.96918,-16.73765,-8.114463,-7.556781,-5.773468,-5.709075,-12.91733,-5.055604,-15.23896,-17.78001,-18.00312,-3.703771,-15.7612,-4.419001,-9.210106,-7.407587,-7.19229,-3.630954,-5.706365,-12.15258,0.2258059,-14.73425,-3.959258,-15.60756,-11.86241,-17.96336,-5.554626,-14.33904,-16.79148,-19.79462,-8.429758,-7.452878,-9.713277,-11.73481,-11.81208,-2.123736,-1.570831,-2.312818,-9.376578,-11.81278,-11.49335,-11.42234
21045,112,16290,37,21.2,98.9,0.4,2,0.3,0.1,38.2,81.8,24.8,-1111.1,23.3,13.3,3117,24.6,12.3,434,1074,885,4,31,5,-2222,1,1,1,1,0.4967115,-8.701524,-4.616212,-1.45909,-6.131319,-7.45085,12.33593,12.37325,5.528561,6.491613,6.23668,8.589418,-5.953702,-6.907755,-13.59585,-8.03312,-16.90037,-18.50284,-12.63371,-11.397,-13.28314,-4.307974,-16.69438,-5.292159,-11.34362,-18.48789,-12.61717,-10.80923,-10.61754,-0.2167642,-15.18271,-10.14962,-8.859432,-15.91891,-10.77794,-2.633137,-14.11885,-9.565884,-6.785993,-9.006747,-13.01873,-8.855894,-13.92607,-14.84698,-14.43392,-16.55416,-7.969341,-7.513141,-5.846287,-5.23398,-14.44088,-5.210367,-15.17868,-17.55299,-17.7762,-3.464228,-13.39103,-3.842064,-10.52608,-7.334754,-7.189387,-3.262496,-5.282988,-10.82526,0.2227221,-14.20688,-3.562529,-15.38929,-11.69129,-18.11003,-5.479797,-14.31089,-16.60212,-18.75373,-8.416982,-7.169291,-9.384445,-11.43821,-10.94969,-3.365626,-1.248674,-2.238393,-9.703767,-8.610488,-11.27343,-11.2199
21039,111.2,5329,28,12.8,98.1,1.1,1.3,0.4,0.1,-1111.1,84.8,-1111.1,-1111.1,-1111.1,10.2,788,18.8,18.8,174,357,289,2,2,3,-2222,1,1,1,1,0.4983256,-4.706632,-5.056693,-0.9166129,-5.834639,-4.591758,10.72661,11.6756,4.954644,6.595492,6.266346,8.606421,-5.954657,-0.6911492,-13.6103,-10.22417,-15.02367,-18.58669,-12.8213,-10.92964,-11.59102,-4.411477,-11.16088,-5.630806,-13.01496,-18.48789,-10.38947,-10.55471,-11.58764,-0.2161508,-12.99315,-9.972225,-8.694893,-9.754467,-8.907246,-2.541779,-13.61388,-9.510361,-7.216815,-8.685174,-12.59776,-9.313723,-11.45113,-13.08353,-16.04277,-10.30358,-8.338781,-7.707089,-5.472749,-3.915451,-10.5197,-6.501248,-15.2427,-16.97334,-18.133,-2.656373,-15.49172,-2.872792,-9.608653,-4.375401,-7.185223,-1.910168,-4.818079,-10.07192,0.2233864,-11.88868,-3.81296,-15.57944,-11.98906,-13.65256,-5.79028,-14.8388,-12.7949,-14.86464,-8.481126,-7.670172,-9.720794,-11.37423,-10.09666,-3.393222,-1.215862,-2.797083,-11.5261,-6.037171,-8.357021,-11.24325
39163,111.1,13429,32,15,98.5,0.4,0.6,0.5,0.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1712,0,0,462,912,656,0,2,0,358266,1,1,1,1,0.4971434,-8.610827,-4.316937,-1.330529,-6.183362,-7.381173,13.21749,13.2559,6.591742,6.050143,6.68278,8.984914,-5.863242,-0.6911492,-13.60702,-9.907292,-15.43227,-16.24188,-12.4856,-11.44964,-12.80062,-4.596975,-12.70501,-5.260008,-9.448174,-18.48789,-11.21457,-9.893895,-11.17736,-0.216775,-13.71462,-9.811302,-9.52162,-11.1244,-9.98265,-2.618632,-12.5344,-8.779086,-6.97484,-8.934053,-5.01058,-8.609906,-13.50339,-13.49639,-10.86333,-12.64868,-7.863001,-6.971867,-6.15528,-2.515373,-10.64473,-6.559907,-15.09026,-18.63651,-18.8597,-3.41417,-11.57751,-1.397564,-9.249165,-7.165532,-7.180549,-2.367761,-3.141127,-10.11459,0.2269817,-12.94393,-4.120285,-16.48559,-11.48869,-18.78629,-5.249602,-14.23585,-9.878497,-6.440925,-8.40427,-6.498955,-9.019177,-7.928733,-9.797744,-2.955991,-1.229644,-2.66149,-9.959316,-11.0775,-8.435088,-10.9298
47139,110.8,15944,37,14,98,0.8,0.8,0.1,0.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.2,2077,69,25.1,442,1035,792,2,19,9,2107,1,1,1,1,0.4987073,-4.394746,-4.410404,-1.308014,-5.789645,-6.58291,16.19599,13.01051,6.193225,7.080217,6.675807,8.912353,-5.942025,-0.6911492,-13.5115,-9.525494,-18.31669,-18.3281,-12.19726,-11.20958,-12.83869,-4.01125,-10.48655,-4.854124,-14.6304,-18.48789,-13.61921,-10.76572,-9.608253,-0.2155195,-16.60187,-9.950657,-8.632257,-13.68488,-10.57918,-2.501998,-13.72956,-8.865273,-6.233236,-8.32478,-12.25326,-8.8671,-10.26721,-15.87758,-15.57012,-11.44603,-7.988336,-7.63036,-6.013065,-3.641,-12.22744,-5.537214,-15.0147,-17.37275,-17.59585,-2.983241,-14.97482,-1.484368,-11.80021,-7.198412,-7.048184,-2.570016,-3.990668,-8.959237,0.2300145,-11.74246,-3.707625,-15.21469,-11.53428,-17.95667,-5.441061,-14.17125,-10.20432,-30.44861,-8.39925,-7.628095,-9.646262,-11.7844,-11.47038,-3.425043,-1.023623,-2.985966,-10.88066,-9.087366,-9.653247,-11.01842
